# x y z nx ny nz
0.074786 0.008916 -0.001436 -0.016145 -0.013966 -0.999772
0.125627 -0.059275 0.135171 0.436097 -0.899309 -0.032603
0.099167 0.002437 0.122726 -0.696125 0.704444 -0.138453
0.102664 0.040873 -0.005205 -0.002344 0.032717 -0.999462
0.056811 0.022628 -0.004674 0.420534 0.371808 -0.827593
0.150066 0.029896 0.106994 0.852925 0.342318 0.394130
0.056780 0.058422 0.045463 -0.194540 0.979926 -0.043583
0.123252 0.042492 0.063824 0.147206 0.928348 0.341323
0.051391 -0.028979 0.020206 -0.227474 -0.967735 -0.108373
0.076728 -0.025893 0.002009 -0.165932 -0.985858 -0.023476
0.149132 0.013636 0.047277 0.932183 -0.020527 -0.361405
0.129326 -0.051676 0.121552 0.951731 -0.306206 0.021123
0.133600 -0.007204 0.103333 0.573487 -0.240047 -0.783256
0.056253 0.010778 -0.005768 0.167204 -0.053829 -0.984452
0.079275 0.053832 -0.003647 -0.172799 0.606040 -0.776438
0.125008 0.049045 0.080457 -0.854895 0.502622 -0.128553
0.123621 0.022317 -0.005015 0.578916 -0.046240 -0.814075
0.029183 0.040185 0.059578 -0.681453 0.492599 0.541264
0.016255 0.025904 0.040725 -0.900632 0.433228 -0.034298
0.021076 0.022884 0.065280 -0.904671 0.204916 0.373602
0.103401 -0.000305 -0.006046 -0.046998 -0.022720 -0.998637
0.017253 0.032614 0.018964 0.122770 0.912487 0.390250
0.120510 0.006398 0.007896 0.341443 -0.091829 0.935406
0.133839 -0.035697 0.111476 0.974817 -0.158401 0.156973
0.072192 -0.017864 0.131125 -0.531014 0.671968 0.516220
0.150755 0.028982 0.105315 0.934145 0.264361 0.239764
0.080783 0.049958 0.008708 -0.135769 0.445421 0.884967
0.029676 0.044613 0.037888 -0.584450 0.805072 -0.101378
0.031499 0.043710 0.023980 -0.550799 0.832857 -0.054503
0.048940 0.039234 0.076142 -0.213732 0.923803 0.317657
0.076052 0.017091 -0.001556 -0.023326 0.004578 -0.999717
0.082134 0.018234 -0.001732 -0.043180 -0.014434 -0.998963
0.138744 0.054440 0.086865 0.213766 0.948888 -0.232198
0.147165 0.017818 0.042626 0.981767 0.149723 -0.117116
0.148043 0.023318 0.071868 0.631015 0.227375 -0.741702
0.072334 -0.003417 0.086133 0.198953 -0.408142 0.890976
0.145404 0.003556 0.065444 0.884635 -0.361654 0.294323
0.080440 0.054729 0.052608 0.525830 0.682444 0.507713
0.045668 0.010577 -0.005096 0.911218 -0.371091 -0.178814
0.011186 -0.003127 0.017445 -0.445883 -0.885684 -0.129426
0.149641 0.033989 0.073645 0.449359 -0.183036 -0.874400
0.034515 0.016452 -0.004957 -0.095957 0.056978 -0.993753
0.111964 0.047553 -0.003781 -0.093525 0.831252 -0.547972
0.113060 0.028208 0.017808 0.914945 0.334487 -0.225817
0.137714 -0.004212 0.113296 0.994853 -0.005944 0.101153
0.048445 0.030704 -0.005046 0.030936 0.031151 -0.999036
0.000184 0.014116 0.025818 -0.982711 -0.146817 0.112801
0.088164 0.012029 -0.003989 -0.705044 -0.001250 -0.709162
0.123985 -0.059190 0.137346 0.153258 -0.926973 0.342393
0.134489 -0.026180 0.115282 0.987315 -0.149961 -0.052159
0.120876 0.034434 0.112965 -0.198437 0.572055 0.795849
0.136167 -0.050849 0.139647 0.714507 -0.357559 0.601358
0.136471 -0.047988 0.134873 0.332672 -0.665828 -0.667834
0.097237 0.041579 0.020853 -0.255349 0.944578 -0.206322
0.028536 0.003899 0.076682 -0.813868 -0.257370 0.520941
0.012604 -0.003475 0.014875 -0.449908 -0.884522 -0.123302
0.134576 -0.013868 0.123773 0.399385 0.409920 0.820035
0.095495 0.011600 -0.006031 -0.019539 0.016889 -0.999666
0.150393 0.044441 0.089640 0.819091 0.505648 0.270943
0.046596 -0.028601 0.025666 -0.347321 -0.923023 -0.165517
0.120354 -0.007450 0.026153 0.234153 -0.647388 -0.725301
0.077991 -0.020399 0.066873 -0.070112 -0.949523 0.305763
0.142043 -0.003663 0.086501 0.437321 -0.897232 -0.061030
0.124330 0.003015 0.114087 -0.388969 -0.323568 0.862558
0.031782 0.045530 0.046694 -0.564863 0.821253 0.080452
0.139051 -0.034557 0.130108 0.895614 0.226335 0.382947
0.106142 0.041537 0.007529 0.019063 0.791248 0.611199
0.141798 -0.006675 0.051025 0.726100 -0.680279 -0.099992
0.113955 0.031588 0.010005 0.528609 0.173608 0.830923
0.124489 -0.058765 0.126947 0.547042 -0.822679 -0.154742
0.034907 -0.003882 0.001506 -0.451517 -0.673574 -0.585176
0.103625 0.044377 -0.004585 -0.116013 0.514384 -0.849677
0.059829 -0.021863 -0.004991 -0.156359 -0.752742 -0.639478
0.129209 -0.056171 0.141086 0.231881 -0.367431 0.900681
0.002083 0.022866 0.026609 -0.867556 0.335318 0.367300
0.125878 0.041284 -0.003888 0.842403 0.404032 -0.356532
0.091314 0.001411 0.120595 -0.203295 0.535526 0.819685
0.138893 0.007922 0.030585 0.656262 -0.158645 -0.737666
0.135870 -0.006392 0.118932 0.642607 0.366033 0.673110
0.041874 0.049656 0.052839 -0.190536 0.949726 0.248428
0.050148 -0.009953 -0.005573 0.543529 0.147340 -0.826358
0.106604 -0.015689 -0.006192 0.348876 -0.131206 -0.927939
0.126157 0.002273 0.022164 0.385455 -0.219177 -0.896318
0.057544 0.007227 -0.005411 0.352272 -0.090409 -0.931520
0.094116 0.043258 0.008399 0.573344 0.361375 0.735313
0.095768 -0.021452 0.039153 0.941041 -0.279481 -0.190609
0.022322 -0.009588 0.052557 -0.703056 -0.582431 0.408027
0.135997 -0.014546 0.123201 0.538194 0.391780 0.746227
0.103323 -0.024032 -0.002320 0.758144 -0.460015 0.462173
0.003990 0.025008 0.016321 -0.843219 0.448052 -0.297039
0.019882 0.031620 0.025362 -0.869543 0.493244 -0.024580
0.097248 0.042891 0.026931 -0.203040 0.968134 -0.146599
0.044207 -0.023281 0.053863 -0.311507 -0.788225 0.530721
0.091497 0.048523 -0.004815 0.049715 0.047898 -0.997614
0.070797 -0.019125 0.130078 -0.768875 0.518031 0.374799
0.117039 0.003844 0.119894 0.816060 -0.322674 0.479507
0.081475 0.039847 0.073552 0.190173 0.837885 0.511648
0.056139 -0.032802 0.032874 -0.174110 -0.959715 -0.220529
0.022862 0.028092 0.065904 -0.825648 0.445379 0.346328
0.038028 0.039279 -0.000850 -0.707276 0.332709 -0.623751
0.106394 -0.005768 0.125887 0.632360 -0.712762 0.303466
0.145826 0.049702 0.077412 0.253996 0.952412 -0.168513
0.118247 0.016193 0.004727 0.366210 0.456438 0.810898
0.130063 -0.012176 0.103906 0.369955 -0.455804 -0.809553
0.080413 -0.008064 0.081234 0.107229 -0.540651 0.834385
0.049083 0.044837 -0.004311 -0.225733 0.566325 -0.792667
0.134655 -0.029925 0.112423 0.968219 -0.191897 0.160399
0.057917 -0.018241 0.072968 -0.104987 -0.954328 0.279706
0.139687 -0.036312 0.129218 0.926530 0.173258 0.333952
0.018948 -0.003684 0.028611 -0.929909 -0.287822 -0.228970
0.083535 -0.021034 0.065985 0.054737 -0.945208 0.321847
0.042087 -0.006933 -0.004556 -0.485550 -0.155323 -0.860300
0.065157 -0.035880 0.041731 -0.320394 -0.945121 -0.063981
0.046344 0.003660 -0.005485 0.005988 0.319587 -0.947538
0.076873 -0.016945 -0.004320 0.110242 0.767446 -0.631565
0.061099 -0.034707 0.042009 -0.441684 -0.890529 -0.108970
0.075402 0.053564 0.018807 0.359887 0.880371 -0.308916
0.123737 -0.016013 0.108680 -0.924074 -0.144898 -0.353684
0.120363 0.021813 0.115637 -0.183023 0.031840 0.982593
0.027808 0.042498 0.052204 -0.669565 0.701987 0.242685
0.068256 0.045473 0.062491 0.030565 0.960849 0.275380
0.146582 0.006180 0.071196 0.747586 -0.284895 -0.599959
0.090435 0.018477 -0.005288 -0.657787 0.198912 -0.726464
0.138044 -0.017036 0.121328 0.945906 0.193491 0.260429
0.122309 0.045789 0.054191 0.288813 0.897857 0.332324
0.070636 -0.021537 0.133107 -0.776195 0.517889 0.359601
0.100077 0.041664 0.007452 0.032577 0.964965 0.260349
0.044562 -0.021428 0.058259 -0.198652 -0.904949 0.376304
0.025324 -0.008012 0.064192 -0.750203 -0.550103 0.366855
0.117696 0.001349 0.116200 0.621996 -0.712696 0.324325
0.139812 -0.037609 0.129482 0.969640 -0.118580 -0.213864
0.083780 0.047445 0.026455 0.817391 0.503543 -0.279852
0.007927 0.022631 0.007956 -0.694748 0.253196 -0.673214
0.079451 -0.035976 0.048566 0.110250 -0.941418 0.318711
0.060401 0.058846 0.032861 -0.261144 0.938082 -0.227607
0.027186 0.006380 0.075771 -0.806176 -0.058462 0.588781
0.120425 -0.004698 0.096824 -0.349521 -0.923826 0.156145
0.092060 -0.017215 0.009947 0.530527 -0.330407 0.780623
0.029929 0.041091 0.059203 -0.630995 0.687269 0.359870
0.138530 -0.019685 0.120714 0.977243 0.159459 0.139885
0.083902 -0.023100 -0.006259 -0.005699 0.042359 -0.999086
0.050903 0.026684 -0.005109 0.049552 0.042968 -0.997847
0.057247 0.050579 0.059345 0.192629 0.491274 0.849437
0.080373 -0.034094 0.051694 0.218050 -0.806041 0.550229
0.019230 0.029268 0.053749 -0.884093 0.437078 0.165355
0.148704 0.037894 0.072292 0.518980 -0.144189 -0.842537
0.108021 0.045092 0.041502 -0.239562 0.957213 -0.162337
0.117126 0.012549 -0.006257 0.008297 0.011835 -0.999896
0.097128 -0.017409 0.036102 0.211036 -0.950946 -0.226199
0.095767 -0.017837 0.068607 -0.022576 -0.891587 0.452286
0.025511 0.040802 0.049929 -0.806934 0.589508 0.036575
0.066015 0.055724 0.055821 0.019133 0.758348 0.651570
0.126643 0.005748 -0.006177 0.063411 0.031451 -0.997492
0.123555 0.038329 0.109498 -0.427440 0.833779 0.349439
0.136576 0.053768 0.091280 -0.255981 0.956479 0.140079
0.056535 0.055192 0.054309 -0.292251 0.856247 0.425947
0.093660 -0.001109 0.132777 -0.739689 0.624838 -0.249877
0.068699 0.059205 0.042721 0.039889 0.998025 0.048527
0.128167 -0.007741 0.119335 -0.548832 0.429852 0.716945
0.136221 0.054423 0.082079 0.353458 0.927464 -0.121979
0.089081 0.052562 -0.004553 0.166122 0.447001 -0.878973
0.131139 -0.046036 0.114464 0.941926 -0.318373 -0.106837
0.134823 -0.018095 0.125770 0.389493 0.404560 0.827421
0.095925 0.022680 -0.005708 0.308408 0.014714 -0.951140
0.050411 0.044161 0.066251 0.080148 0.635304 0.768092
0.079691 0.044780 0.063617 -0.018801 0.964652 0.262857
0.077677 0.056565 0.032958 0.226740 0.944663 -0.237066
0.141105 0.040796 0.107486 0.480273 0.532293 0.697139
0.113672 -0.006434 0.018180 0.710561 -0.667321 -0.223128
0.011632 0.003850 0.029128 0.026216 -0.614963 0.788120
0.102001 -0.013342 -0.006016 -0.081073 0.030519 -0.996241
0.103450 -0.017018 0.003670 0.781440 -0.195893 0.592433
0.116884 -0.019599 0.057324 0.343615 -0.922155 0.177647
0.134160 -0.052425 0.140453 0.594915 -0.423922 0.682910
0.047749 -0.028200 0.022247 -0.251088 -0.945264 -0.208401
0.059119 0.058019 0.024474 0.051793 0.998441 -0.020823
0.126837 -0.015299 0.058061 0.339936 -0.914945 0.217530
0.154925 0.023959 0.086254 0.967045 0.211469 0.141793
0.017047 0.007264 0.058264 -0.951744 -0.027083 0.305697
0.144806 0.027964 0.064887 0.890016 0.415821 0.186988
0.039128 0.046515 0.013754 -0.533726 0.599275 -0.596663
0.043522 -0.013176 -0.004575 -0.562477 -0.217414 -0.797716
0.142589 0.048534 0.098628 0.554849 0.671697 0.490882
0.143934 0.031242 0.111767 0.463055 0.389375 0.796221
0.051032 0.033682 -0.003319 0.763217 -0.414315 -0.495826
0.062516 0.054542 0.011234 -0.024565 0.811266 -0.584161
0.043381 -0.009360 0.079695 -0.403647 -0.551290 0.730170
0.041453 0.019368 0.087279 -0.482472 0.063129 0.873633
0.060978 0.056000 0.015807 -0.147052 0.988554 0.033712
0.023036 0.006157 0.069955 -0.844997 -0.135474 0.517327
0.127101 -0.056240 0.123396 0.740695 -0.654986 -0.149547
0.000304 0.012782 0.020253 -0.973303 -0.047736 -0.224504
0.078363 -0.015799 0.074911 -0.006607 -0.852769 0.522246
0.069908 -0.024811 0.132127 -0.459090 -0.717755 -0.523512
0.067371 -0.009784 0.082598 -0.061932 -0.687843 0.723212
0.098909 0.002075 0.087561 -0.174997 -0.186930 0.966661
0.086423 -0.019573 -0.005871 0.052595 0.484035 -0.873466
0.054009 0.018393 0.091376 -0.166103 0.082217 0.982675
0.082895 -0.013445 0.145206 0.563232 -0.117985 0.817832
0.136887 -0.032483 0.130765 0.626540 0.250356 0.738085
0.029811 0.030285 0.074736 -0.676634 0.553013 0.486151
0.026494 -0.012627 0.054688 -0.647720 -0.636620 0.418538
0.028083 -0.001278 0.000908 -0.125537 -0.716342 -0.686364
0.136321 -0.034791 0.124510 0.549920 -0.405477 -0.730190
0.033778 -0.020668 0.048519 -0.542434 -0.830448 0.126969
0.133543 -0.011385 0.122862 0.315637 0.435632 0.842970
0.121153 0.031098 0.024063 0.276912 0.445470 -0.851397
0.096774 -0.012970 0.025127 0.107595 -0.899001 -0.424523
0.126968 0.040081 0.034297 0.369856 0.767207 -0.524023
0.037848 -0.013243 0.069444 -0.377796 -0.780445 0.498173
0.134831 -0.003901 0.031864 0.501012 -0.434784 -0.748298
0.084766 -0.002786 0.121984 -0.175250 0.492832 0.852293
0.064567 0.045605 -0.004999 -0.000952 0.044157 -0.999024
0.115431 0.037641 0.078018 -0.676806 0.670216 -0.304539
0.136911 -0.050110 0.138851 0.824378 -0.356793 0.439432
0.138360 0.049290 0.073348 0.215888 0.635753 -0.741087
0.079185 -0.006445 0.122867 -0.278619 0.695012 0.662820
0.139351 -0.041134 0.133204 0.832484 0.179901 0.524029
0.126513 0.041676 0.072556 -0.464790 0.309696 -0.829493
0.086593 -0.000246 0.120591 -0.123829 0.565100 0.815676
0.119595 -0.006703 0.083120 -0.174812 -0.937122 0.302063
0.152767 0.018738 0.074742 0.745058 0.091137 -0.660744
0.104014 -0.020334 0.047236 -0.016875 -0.977102 -0.212103
0.137305 0.037140 0.062665 0.634613 0.746895 0.198532
0.041012 -0.018266 0.002383 -0.709582 -0.463102 -0.531064
0.093759 -0.000923 0.122788 -0.318107 0.702398 0.636746
0.003505 0.008557 0.030444 -0.716115 -0.361775 0.596907
0.098959 0.033234 0.077659 -0.008607 0.772062 0.635489
0.121173 0.013828 0.004828 0.336234 0.467676 0.817451
0.003205 0.007436 0.014752 -0.906990 -0.283429 -0.311507
0.036331 -0.022825 0.020497 -0.599959 -0.798014 0.056774
0.042787 -0.014707 -0.002752 -0.623621 -0.456199 -0.634807
0.004015 0.004756 0.027931 -0.781549 -0.538364 0.315191
0.125012 0.040852 0.099373 -0.822941 0.548080 -0.149585
0.033311 0.039543 0.009120 -0.449395 0.872334 -0.192553
0.088563 0.023983 0.083089 0.076007 0.327389 0.941828
0.131410 0.046678 0.102700 -0.381115 0.804420 0.455698
0.081323 0.042270 0.069468 0.029668 0.913971 0.404693
0.057397 0.041421 -0.004883 -0.014083 0.037323 -0.999204
0.073255 -0.026233 0.143429 -0.490226 -0.529372 0.692419
0.136959 -0.031102 0.122994 0.559301 -0.409110 -0.720980
0.071938 -0.008535 0.082402 0.245545 -0.682341 0.688562
0.117015 0.046003 0.041324 0.292041 0.938391 -0.184756
0.073846 0.051500 0.004749 -0.298807 0.900011 0.317324
0.108728 -0.007863 0.008571 0.374480 -0.925577 0.055432
0.059580 -0.011863 0.080493 0.135846 -0.654381 0.743862
0.146829 0.036750 0.106257 0.714140 0.428487 0.553537
0.136637 -0.026834 0.128709 0.608680 0.325302 0.723662
0.101603 0.044142 -0.004483 -0.098727 0.544301 -0.833060
0.082231 -0.034645 0.026008 0.369738 -0.853546 -0.367088
0.145899 0.001692 0.094281 0.692987 -0.665159 0.278086
0.030268 -0.014468 0.015431 -0.875134 -0.439528 -0.202374
0.093095 -0.017215 0.024748 0.911649 -0.324067 -0.252740
0.134297 -0.017747 0.107596 0.754535 -0.186175 -0.629297
0.020049 -0.000107 0.061436 -0.882044 -0.347044 0.318684
0.125909 0.041467 0.105916 -0.540236 0.753132 0.375416
0.116858 -0.001170 0.014444 0.905456 -0.421885 0.046497
0.089702 0.001349 0.120235 -0.204870 0.535469 0.819330
0.147239 0.012373 0.043151 0.989558 -0.027521 -0.141482
0.046683 0.021909 0.089214 -0.393545 0.214390 0.893957
0.059676 0.048089 0.001742 -0.212330 0.976569 0.035054
0.040792 -0.020369 0.059623 -0.348196 -0.900562 0.260282
0.151837 0.021873 0.108683 0.986207 0.038341 0.161017
0.056169 -0.002738 0.087889 -0.023268 -0.413252 0.910319
0.125742 0.043014 0.038631 0.381432 0.820745 -0.425308
0.087779 0.016687 -0.003484 -0.138806 -0.179335 -0.973946
0.084565 -0.017797 -0.004108 0.107130 0.752858 -0.649405
0.090028 0.039457 0.022897 -0.086921 0.976084 -0.199261
0.142560 0.025252 0.037347 0.828611 0.212961 -0.517737
0.139124 0.040275 0.069276 0.283091 0.218545 -0.933862
0.112388 0.003125 0.124209 0.628845 0.065610 0.774758
0.054411 -0.014479 -0.005523 0.074511 0.279185 -0.957342
0.129953 -0.049823 0.119836 0.959330 -0.281913 0.014503
0.154868 0.025483 0.082641 0.970240 0.241668 0.015222
0.086199 -0.009685 0.133209 -0.680119 0.720503 -0.135330
0.042794 0.054166 0.037943 -0.453838 0.890328 -0.036689
0.138097 -0.014158 0.118950 0.892392 0.264727 0.365453
0.127060 0.036338 0.112609 -0.012275 0.530380 0.847671
0.040282 -0.023022 0.051166 -0.407849 -0.862505 0.299574
0.001255 0.015227 0.016432 -0.936724 0.008190 -0.349972
0.083374 -0.027144 0.000975 -0.170107 -0.985327 0.013975
0.154264 0.024595 0.079637 0.925252 0.236340 -0.296735
0.119320 -0.007560 -0.000598 0.329553 -0.901916 0.279182
0.132537 -0.041449 0.112978 0.928421 -0.366773 -0.059262
0.133780 0.020274 0.025359 0.680348 0.472177 -0.560514
0.068898 -0.019265 0.071308 0.011995 -0.803929 0.594605
0.015973 0.024907 0.034251 -0.888607 0.458485 -0.012979
0.037492 0.040347 0.000867 -0.752693 0.459453 -0.471546
0.028525 -0.016024 0.023208 -0.747186 -0.624885 -0.226346
0.096294 0.037741 -0.005456 0.029405 0.032118 -0.999051
0.134093 -0.031246 0.113841 0.958831 -0.142853 0.245431
0.135254 0.053484 0.077005 0.187842 0.879629 -0.437000
0.038865 0.050699 0.045390 -0.453958 0.870107 0.191928
0.130651 -0.047504 0.119372 0.967060 -0.247414 0.059835
0.045996 0.034702 -0.005066 0.010319 0.025670 -0.999617
0.099298 -0.007703 0.133592 0.629838 -0.519716 0.577234
0.129086 0.006126 0.003322 0.637937 -0.107201 0.762591
0.135556 0.039207 0.059443 0.611244 0.767370 0.193710
0.053129 -0.024537 0.056962 -0.205826 -0.531175 0.821881
0.117930 0.008729 0.010431 0.873818 0.379077 0.304537
0.117584 -0.019196 0.041340 0.260992 -0.929682 -0.259950
0.015936 0.018726 0.051741 -0.986083 0.113598 0.121394
0.130774 0.051951 0.075061 -0.258045 0.724894 -0.638703
0.077040 -0.021012 0.146620 -0.329688 -0.099625 0.938819
0.097800 0.046442 0.000076 0.727537 0.628972 0.274016
0.149201 0.027501 0.109993 0.802783 0.331024 0.495947
0.054368 -0.019284 -0.005526 -0.145951 -0.242443 -0.959125
0.096291 0.042989 0.030403 -0.145643 0.988934 -0.028240
0.013742 -0.003781 0.013392 -0.377444 -0.919799 -0.107265
0.065304 0.012347 0.091023 0.111101 0.007889 0.993778
0.048501 0.055157 0.048659 -0.579191 0.814717 0.027805
0.086756 0.048187 0.052250 0.781305 0.495814 0.379120
0.126178 -0.005552 -0.006025 0.341822 -0.600572 -0.722822
0.027043 0.040814 0.025253 -0.659227 0.750082 -0.052886
0.150734 0.020527 0.073403 0.660141 0.199868 -0.724062
0.077637 0.054399 0.025395 0.703977 0.664600 -0.250445
0.050676 -0.012029 -0.005591 0.558557 0.139297 -0.817686
0.121247 0.000222 -0.006331 0.009586 -0.002964 -0.999950
0.088839 -0.006633 0.141081 0.329459 0.348061 0.877674
0.060653 -0.010112 -0.001155 0.136573 0.250981 -0.958309
0.139997 -0.002091 0.074972 0.500141 -0.761198 -0.412841
0.049155 0.046343 0.003666 -0.130306 0.984161 0.120197
0.134753 -0.038696 0.134765 0.222640 0.407123 0.885823
0.083953 -0.020610 -0.006015 -0.006523 0.152472 -0.988286
0.095673 0.017125 -0.005841 0.395381 0.057141 -0.916738
0.112875 0.000110 0.095641 -0.616838 -0.714970 0.329134
0.094492 -0.022038 0.054823 0.066104 -0.994309 0.083543
0.081327 -0.004962 0.118739 -0.563068 0.355250 -0.746158
0.100793 0.027514 -0.006014 -0.103236 0.041578 -0.993788
0.135565 -0.012480 0.043955 0.703749 -0.663711 -0.253427
0.147718 0.026406 0.049328 0.902883 0.374134 -0.211721
0.086831 0.044027 0.063484 0.111180 0.936403 0.332848
0.001468 0.010626 0.028435 -0.788025 -0.240667 0.566654
0.138841 -0.003038 0.034416 0.749685 -0.278135 -0.600511
0.087774 0.016687 -0.003483 -0.839369 0.057628 -0.540499
0.123967 -0.025452 0.123192 -0.884310 0.132905 0.447584
0.117901 -0.017931 0.061289 0.331920 -0.921486 0.201725
0.124474 -0.007924 0.114553 -0.912235 0.235481 0.335226
0.086804 0.022759 -0.001927 -0.040769 0.042127 -0.998280
0.128346 -0.053924 0.124980 0.888658 -0.457644 -0.029148
0.069823 -0.026315 0.136182 -0.977393 -0.205279 0.050629
0.103656 -0.011104 0.020495 -0.020559 -0.965647 -0.259044
0.142782 -0.004530 0.046801 0.696155 -0.692470 -0.189351
0.127007 0.016532 -0.004377 0.550525 0.542419 -0.634590
0.095921 0.020081 -0.005678 0.632385 -0.009878 -0.774591
0.124273 0.011873 -0.006067 0.044456 0.051259 -0.997695
0.099087 -0.014476 -0.005909 -0.287223 0.241201 -0.926998
0.144149 -0.001566 0.043672 0.825124 -0.385991 -0.412530
0.138709 -0.047122 0.136195 0.975077 -0.210760 0.069324
0.071645 0.059082 0.039342 0.066158 0.991594 -0.111193
0.048726 -0.015688 -0.005287 -0.114911 -0.113271 -0.986897
0.132811 -0.003171 0.118756 -0.150367 0.369144 0.917127
0.122231 0.003686 0.020299 0.339207 -0.237090 -0.910345
0.123517 -0.002362 0.023031 0.278437 -0.375742 -0.883907
0.085232 -0.018158 0.131523 0.268180 -0.903384 -0.334628
0.062157 -0.018186 0.072358 0.050087 -0.994637 0.090492
0.111117 0.013661 0.111449 -0.889430 0.359996 0.281632
0.004636 0.027536 0.023116 -0.735768 0.675809 -0.043902
0.089594 0.044031 0.036469 0.800264 0.476771 -0.363684
0.087472 -0.023812 0.011768 0.780178 -0.586382 -0.217895
0.035689 0.043605 0.014477 -0.476647 0.725728 -0.496111
0.022064 -0.002940 0.005338 -0.173801 -0.846951 -0.502462
0.111844 0.020901 0.008812 0.917316 -0.280883 0.282199
0.083429 0.054915 0.003244 0.066084 0.972145 0.224872
0.118580 0.040332 0.078770 -0.440323 0.765143 -0.469756
0.116103 -0.009906 -0.005999 0.140532 -0.704667 -0.695482
0.097167 0.045168 0.054864 0.356585 0.926264 0.121988
0.097324 -0.001910 0.085892 -0.250959 -0.314905 0.915344
0.087853 -0.000054 0.120714 -0.182714 0.561452 0.807086
0.095782 0.020186 -0.005793 0.325151 0.013564 -0.945565
0.068544 -0.030096 0.056201 -0.048585 -0.600490 0.798155
0.128929 0.027865 0.025580 0.505331 0.382772 -0.773386
0.121049 0.009888 0.006963 0.390690 0.463207 0.795488
0.044235 0.000113 -0.005330 -0.093463 -0.026677 -0.995265
0.061018 0.055928 0.014246 0.045723 0.925216 -0.376676
0.063966 0.059947 0.034410 -0.094453 0.982254 -0.162038
0.151527 0.008705 0.077214 0.934617 -0.353099 -0.042568
0.064257 -0.025126 0.004534 -0.082860 -0.656520 -0.749744
0.024145 0.032123 0.006182 -0.000094 0.865707 -0.500551
0.135780 -0.005301 0.095346 0.290961 -0.946163 0.141834
0.046240 -0.004985 0.084171 -0.387340 -0.474829 0.790257
0.132871 0.009135 -0.004424 0.714282 0.476981 -0.512143
0.065268 -0.028464 0.057075 -0.076546 -0.544909 0.834994
0.110647 0.025309 -0.006035 0.034020 0.045160 -0.998400
0.068843 0.021947 -0.001339 -0.009262 0.039243 -0.999187
0.007506 0.007479 0.007982 -0.709350 -0.130883 -0.692598
0.043589 -0.027246 0.024720 -0.363999 -0.913368 -0.182385
0.128386 -0.056160 0.131714 0.888087 -0.427092 -0.169982
